concept_id,concept_name,concept_code,vocabulary_id
192276,Chronic gouty nephropathy,190829000,SNOMED
192279,Kidney disorder due to diabetes mellitus,127013003,SNOMED
192359,Renal failure syndrome,42399005,SNOMED
192362,Nephrotic syndrome with membranoproliferative glomerulonephritis,197591002,SNOMED
192364,Nephrotic syndrome associated with another disorder,197603000,SNOMED
192679,Renal disease in pregnancy AND/OR puerperium without hypertension,75150001,SNOMED
192684,"Renal hypertension complicating pregnancy, childbirth and the puerperium - not delivered",198953006,SNOMED
192686,Hypertrophy of kidney,88531004,SNOMED
192767,Injury of renal artery,18796000,SNOMED
192958,Mobile kidney,9918001,SNOMED
192964,Infectious disorder of kidney,129128006,SNOMED
193016,Cystic disease of kidney,236439005,SNOMED
193170,Renal glycosuria,267430007,SNOMED
193253,Nephritis,52845002,SNOMED
193493,Benign hypertensive renal disease,193003,SNOMED
193512,Embolism and thrombosis of the renal vein,195438008,SNOMED
193519,Impaired renal function disorder,197663003,SNOMED
193620,Injury of kidney without open wound into abdominal cavity,20341008,SNOMED
193782,End-stage renal disease,46177005,SNOMED
193955,Tuberculosis of kidney,44323002,SNOMED
194152,Renal agenesis and dysgenesis,204938007,SNOMED
194200,Laceration of kidney without open wound into abdominal cavity,74324004,SNOMED
194385,Aneurysm of renal artery,36184004,SNOMED
194405,Nephrotic syndrome with membranous glomerulonephritis,197590001,SNOMED
194685,Non-obstructive reflux-associated chronic pyelonephritis,197764002,SNOMED
194686,Acquired renal cystic disease,105999006,SNOMED
194994,Renal infarction,45456005,SNOMED
195014,Renal failure following molar AND/OR ectopic pregnancy,43629001,SNOMED
195060,Congenital anomaly of renal blood vessel,432461000,SNOMED
195072,Medullary sponge kidney,236443009,SNOMED
195125,Injury of renal vein,5753006,SNOMED
195223,Renal carnitine transport defect,21764004,SNOMED
195289,Goodpasture's syndrome,50581000,SNOMED
195314,Nephrotic syndrome,52254009,SNOMED
195363,Congenital anomaly of the kidney,44513007,SNOMED
195400,Injury of renal vessels,28545001,SNOMED
195480,Primary malignant neoplasm of renal pelvis,93985007,SNOMED
195498,Benign neoplasm of kidney,92165001,SNOMED
195556,Hypertensive heart AND renal disease,86234004,SNOMED
195595,Legal termination of pregnancy complicated by renal failure,4576001,SNOMED
195597,Bilateral small kidney,52777008,SNOMED
195600,Illegal termination of pregnancy complicated by renal failure,8996006,SNOMED
195737,Hemorrhagic nephroso-nephritis,102455002,SNOMED
195834,Atherosclerosis of renal artery,45281005,SNOMED
195861,Small kidney,236448000,SNOMED
196053,Secondary malignant neoplasm of kidney,94360002,SNOMED
196260,Injury of kidney with open wound into abdominal cavity,61474001,SNOMED
196455,Hepatorenal syndrome,51292008,SNOMED
196464,Rapidly progressive glomerulonephritis,236392004,SNOMED
196653,Malignant tumor of kidney,363518003,SNOMED
196813,Simple renal cyst,77945009,SNOMED
196852,Kidney laceration with open wound into cavity,210206008,SNOMED
197035,Acute pyelonephritis with medullary necrosis,197769007,SNOMED
197253,Hemolytic uremic syndrome,111407006,SNOMED
197319,Nephrotic syndrome with proliferative glomerulonephritis,197589005,SNOMED
197320,Acute renal failure syndrome,14669001,SNOMED
197329,Acute renal failure due to acute cortical necrosis,429224003,SNOMED
197656,Medullary cystic disease of the kidney,204957003,SNOMED
197711,Hematoma of kidney without rupture of capsule AND with open wound into abdominal cavity,56906005,SNOMED
197930,"Renal hypertension complicating pregnancy, childbirth and the puerperium",198949009,SNOMED
198124,Kidney disease,90708001,SNOMED
198185,Chronic renal failure,90688005,SNOMED
198192,Renal and perinephric abscess,197772000,SNOMED
198215,"Renal hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication",198954000,SNOMED
198402,Neoplasm of uncertain behavior of kidney,94889006,SNOMED
198985,Primary malignant neoplasm of kidney,93849006,SNOMED
199071,Nephrotic syndrome with minimal change glomerulonephritis,266549004,SNOMED
199195,Complete disruption of kidney parenchyma without open wound into cavity,64323009,SNOMED
199869,Pyeloureteritis cystica,37779008,SNOMED
199870,Renal vascular disorder,16934004,SNOMED
199872,Chronic pyelonephritis without medullary necrosis,197760006,SNOMED
199991,Disorder of transplanted kidney,58797008,SNOMED
200132,Atheroembolism of renal arteries,51677000,SNOMED
200138,Hyperplasia of renal artery,2900003,SNOMED
200157,"Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered",198951008,SNOMED
200253,Complete disruption of kidney parenchyma with open wound into cavity,210207004,SNOMED
200671,Benign neoplasm of renal pelvis,92319008,SNOMED
200687,Renal disorder associated with type 1 diabetes mellitus,421893009,SNOMED
201111,Renal dysplasia,204949001,SNOMED
201313,Hypertensive renal disease,38481006,SNOMED
201620,Kidney stone,95570007,SNOMED
201624,Pyelitis associated with another disorder,197783009,SNOMED
201675,"Polycystic kidney disease, infantile type",28770003,SNOMED
201690,Renal colic,7093002,SNOMED
201908,Chronic pyelonephritis with medullary necrosis,197761005,SNOMED
201912,"Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered with postnatal complication",198952001,SNOMED
252365,Membranous glomerulonephritis,77182004,SNOMED
259070,Acute proliferative glomerulonephritis,197579006,SNOMED
261071,Glomerulosclerosis,197661001,SNOMED
312358,Chronic glomerulonephritis,20917003,SNOMED
313223,Granulomatosis with polyangiitis,195353004,SNOMED
432961,Acute renal papillary necrosis with renal failure,298015003,SNOMED
433257,Mesangiocapillary glomerulonephritis,80321008,SNOMED
433811,Hydronephrosis,43064006,SNOMED
435003,Acute nephritis with lesions of necrotizing glomerulitis,197580009,SNOMED
435308,Acute glomerulonephritis,19351000,SNOMED
435320,Acute glomerulonephritis associated with another disorder,197582001,SNOMED
438476,Nephrogenic diabetes insipidus,111395007,SNOMED
439694,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,194781004,SNOMED
439695,Hypertensive heart and renal disease with renal failure,194780003,SNOMED
439696,Hypertensive heart and renal disease with (congestive) heart failure,194779001,SNOMED
441961,Congenital pelviureteric junction obstruction,373584008,SNOMED
442074,Focal membranoproliferative glomerulonephritis,197626007,SNOMED
442075,Chronic glomerulonephritis associated with another disorder,197616000,SNOMED
442102,Hematoma of kidney without rupture of capsule AND without open wound into abdominal cavity,9298006,SNOMED
442345,Syphilis of kidney,59530001,SNOMED
442533,"Kidney hematoma without rupture of capsule, with open wound into cavity",210205007,SNOMED
442603,Malignant hypertensive heart AND renal disease,66610008,SNOMED
