concept_id,concept_name,concept_code,vocabulary_id
2003588,Closed [percutaneous] [needle] biopsy of kidney,55.23,ICD9Proc
2003589,Open biopsy of kidney,55.24,ICD9Proc
2003591,Local excision or destruction of lesion or tissue of kidney,55.3,ICD9Proc
2003607,Other local destruction or excision of renal lesion or tissue,55.39,ICD9Proc
2003916,Biopsy of perirenal or perivesical tissue,59.21,ICD9Proc
2003938,Excision of perirenal or perivesical tissue,59.91,ICD9Proc
2109566,"Renal biopsy; percutaneous, by trocar or needle",50200,CPT4
2109567,Renal biopsy; by surgical exposure of kidney,50205,CPT4
2109576,Excision or unroofing of cyst(s) of kidney,50280,CPT4
2109623,"Renal endoscopy through established nephrostomy or pyelostomy, with or without irrigation, instillation, or ureteropyelography, exclusive of radiologic service; with biopsy",50555,CPT4
2109624,"Renal endoscopy through established nephrostomy or pyelostomy, with or without irrigation, instillation, or ureteropyelography, exclusive of radiologic service; with fulguration and/or incision, with or without biopsy",50557,CPT4
2109630,"Renal endoscopy through nephrotomy or pyelotomy, with or without irrigation, instillation, or ureteropyelography, exclusive of radiologic service; with biopsy",50574,CPT4
2109632,"Renal endoscopy through nephrotomy or pyelotomy, with or without irrigation, instillation, or ureteropyelography, exclusive of radiologic service; with fulguration and/or incision, with or without biopsy",50576,CPT4
2109769,"Cystourethroscopy, with ureteral catheterization, with or without irrigation, instillation, or ureteropyelography, exclusive of radiologic service; with brush biopsy of ureter and/or renal pelvis",52007,CPT4
2109818,"Cystourethroscopy, with ureteroscopy and/or pyeloscopy; with biopsy and/or fulguration of ureteral or renal pelvic lesion",52354,CPT4
2773680,"Excision of Right Kidney, Open Approach, Diagnostic",0TB00ZX,ICD10PCS
2773681,"Excision of Right Kidney, Open Approach",0TB00ZZ,ICD10PCS
2773682,"Excision of Right Kidney, Percutaneous Approach, Diagnostic",0TB03ZX,ICD10PCS
2773683,"Excision of Right Kidney, Percutaneous Approach",0TB03ZZ,ICD10PCS
2773684,"Excision of Right Kidney, Percutaneous Endoscopic Approach, Diagnostic",0TB04ZX,ICD10PCS
2773685,"Excision of Right Kidney, Percutaneous Endoscopic Approach",0TB04ZZ,ICD10PCS
2773686,"Excision of Right Kidney, Via Natural or Artificial Opening, Diagnostic",0TB07ZX,ICD10PCS
2773687,"Excision of Right Kidney, Via Natural or Artificial Opening",0TB07ZZ,ICD10PCS
2773688,"Excision of Right Kidney, Via Natural or Artificial Opening Endoscopic, Diagnostic",0TB08ZX,ICD10PCS
2773689,"Excision of Right Kidney, Via Natural or Artificial Opening Endoscopic",0TB08ZZ,ICD10PCS
2773690,"Excision of Left Kidney, Open Approach, Diagnostic",0TB10ZX,ICD10PCS
2773691,"Excision of Left Kidney, Open Approach",0TB10ZZ,ICD10PCS
2773692,"Excision of Left Kidney, Percutaneous Approach, Diagnostic",0TB13ZX,ICD10PCS
2773693,"Excision of Left Kidney, Percutaneous Approach",0TB13ZZ,ICD10PCS
2773694,"Excision of Left Kidney, Percutaneous Endoscopic Approach, Diagnostic",0TB14ZX,ICD10PCS
2773695,"Excision of Left Kidney, Percutaneous Endoscopic Approach",0TB14ZZ,ICD10PCS
2773696,"Excision of Left Kidney, Via Natural or Artificial Opening, Diagnostic",0TB17ZX,ICD10PCS
2773697,"Excision of Left Kidney, Via Natural or Artificial Opening",0TB17ZZ,ICD10PCS
2773698,"Excision of Left Kidney, Via Natural or Artificial Opening Endoscopic, Diagnostic",0TB18ZX,ICD10PCS
2773699,"Excision of Left Kidney, Via Natural or Artificial Opening Endoscopic",0TB18ZZ,ICD10PCS
2773700,"Excision of Right Kidney Pelvis, Open Approach, Diagnostic",0TB30ZX,ICD10PCS
2773702,"Excision of Right Kidney Pelvis, Percutaneous Approach, Diagnostic",0TB33ZX,ICD10PCS
2773704,"Excision of Right Kidney Pelvis, Percutaneous Endoscopic Approach, Diagnostic",0TB34ZX,ICD10PCS
2773706,"Excision of Right Kidney Pelvis, Via Natural or Artificial Opening, Diagnostic",0TB37ZX,ICD10PCS
2773708,"Excision of Right Kidney Pelvis, Via Natural or Artificial Opening Endoscopic, Diagnostic",0TB38ZX,ICD10PCS
2773710,"Excision of Left Kidney Pelvis, Open Approach, Diagnostic",0TB40ZX,ICD10PCS
2773712,"Excision of Left Kidney Pelvis, Percutaneous Approach, Diagnostic",0TB43ZX,ICD10PCS
2773714,"Excision of Left Kidney Pelvis, Percutaneous Endoscopic Approach, Diagnostic",0TB44ZX,ICD10PCS
2773716,"Excision of Left Kidney Pelvis, Via Natural or Artificial Opening, Diagnostic",0TB47ZX,ICD10PCS
2773718,"Excision of Left Kidney Pelvis, Via Natural or Artificial Opening Endoscopic, Diagnostic",0TB48ZX,ICD10PCS
2801902,"Medical and Surgical @ Urinary System @ Excision @ Kidney, Right @ Via Natural or Artificial Opening Endoscopic @ No Device",0TB08Z,ICD10PCS
2801903,"Medical and Surgical @ Urinary System @ Excision @ Kidney, Left @ Percutaneous",0TB13,ICD10PCS
2815418,"Medical and Surgical @ Urinary System @ Excision @ Kidney, Right @ Open",0TB00,ICD10PCS
2815419,"Medical and Surgical @ Urinary System @ Excision @ Kidney, Left",0TB1,ICD10PCS
2815420,"Medical and Surgical @ Urinary System @ Excision @ Kidney, Left @ Percutaneous @ No Device",0TB13Z,ICD10PCS
2819493,"Medical and Surgical @ Urinary System @ Excision @ Kidney, Left @ Via Natural or Artificial Opening Endoscopic",0TB18,ICD10PCS
2824556,"Medical and Surgical @ Urinary System @ Excision @ Kidney, Right",0TB0,ICD10PCS
2824557,"Medical and Surgical @ Urinary System @ Excision @ Kidney, Left @ Open",0TB10,ICD10PCS
2832795,"Medical and Surgical @ Urinary System @ Excision @ Kidney, Right @ Percutaneous",0TB03,ICD10PCS
2832796,"Medical and Surgical @ Urinary System @ Excision @ Kidney, Left @ Percutaneous Endoscopic @ No Device",0TB14Z,ICD10PCS
2837828,"Medical and Surgical @ Urinary System @ Excision @ Kidney, Left @ Via Natural or Artificial Opening",0TB17,ICD10PCS
2844833,"Medical and Surgical @ Urinary System @ Excision @ Kidney, Right @ Percutaneous @ No Device",0TB03Z,ICD10PCS
2852509,"Medical and Surgical @ Urinary System @ Excision @ Kidney, Right @ Via Natural or Artificial Opening Endoscopic",0TB08,ICD10PCS
2871431,"Medical and Surgical @ Urinary System @ Excision @ Kidney, Right @ Open @ No Device",0TB00Z,ICD10PCS
2871432,"Medical and Surgical @ Urinary System @ Excision @ Kidney, Right @ Percutaneous Endoscopic",0TB04,ICD10PCS
2876770,"Medical and Surgical @ Urinary System @ Excision @ Kidney, Right @ Via Natural or Artificial Opening @ No Device",0TB07Z,ICD10PCS
2876771,"Medical and Surgical @ Urinary System @ Excision @ Kidney, Left @ Via Natural or Artificial Opening @ No Device",0TB17Z,ICD10PCS
2884547,"Medical and Surgical @ Urinary System @ Excision @ Kidney, Right @ Via Natural or Artificial Opening",0TB07,ICD10PCS
2884548,"Medical and Surgical @ Urinary System @ Excision @ Kidney, Left @ Open @ No Device",0TB10Z,ICD10PCS
2892259,"Medical and Surgical @ Urinary System @ Excision @ Kidney, Left @ Percutaneous Endoscopic",0TB14,ICD10PCS
2892260,"Medical and Surgical @ Urinary System @ Excision @ Kidney, Left @ Via Natural or Artificial Opening Endoscopic @ No Device",0TB18Z,ICD10PCS
2898108,"Medical and Surgical @ Urinary System @ Excision @ Kidney, Right @ Percutaneous Endoscopic @ No Device",0TB04Z,ICD10PCS
4004924,Core needle biopsy of kidney,10106002,SNOMED
4019785,Nephroscopy and biopsy of renal lesion,175962002,SNOMED
4019787,Percutaneous needle biopsy of renal lesion,175967008,SNOMED
