concept_id,concept_name,concept_code,vocabulary_id
2002176,Venous catheterization for renal dialysis,38.95,ICD9Proc
2002189,Arteriovenostomy for renal dialysis,39.27,ICD9Proc
2002208,Revision of arteriovenous shunt for renal dialysis,39.42,ICD9Proc
2002209,Removal of arteriovenous shunt for renal dialysis,39.43,ICD9Proc
2002282,Hemodialysis,39.95,ICD9Proc
2003564,Peritoneal dialysis,54.98,ICD9Proc
2108276,"Insertion of cannula for hemodialysis, other purpose (separate procedure); vein to vein",36800,CPT4
2108277,"Insertion of cannula for hemodialysis, other purpose (separate procedure); arteriovenous, external (Scribner type)",36810,CPT4
2108278,"Insertion of cannula for hemodialysis, other purpose (separate procedure); arteriovenous, external revision, or closure",36815,CPT4
2109463,"Insertion of tunneled intraperitoneal catheter for dialysis, open",49421,CPT4
2213489,"Hepatitis B vaccine (HepB), dialysis or immunosuppressed patient dosage, 3 dose schedule, for intramuscular use",90740,CPT4
2213493,"Hepatitis B vaccine (HepB), dialysis or immunosuppressed patient dosage, 4 dose schedule, for intramuscular use",90747,CPT4
2213572,Hemodialysis procedure with single evaluation by a physician or other qualified health care professional,90935,CPT4
2213573,Hemodialysis procedure requiring repeated evaluation(s) with or without substantial revision of dialysis prescription,90937,CPT4
2213576,"Dialysis procedure other than hemodialysis (eg, peritoneal dialysis, hemofiltration, or other continuous renal replacement therapies), with single evaluation by a physician or other qualified health care professional",90945,CPT4
2213577,"Dialysis procedure other than hemodialysis (eg, peritoneal dialysis, hemofiltration, or other continuous renal replacement therapies) requiring repeated evaluations by a physician or other qualified health care professional, with or without substantial re",90947,CPT4
2213590,"End-stage renal disease (ESRD) related services for home dialysis per full month, for patients younger than 2 years of age to include monitoring for the adequacy of nutrition, assessment of growth and development, and counseling of parents",90963,CPT4
2213591,"End-stage renal disease (ESRD) related services for home dialysis per full month, for patients 2-11 years of age to include monitoring for the adequacy of nutrition, assessment of growth and development, and counseling of parents",90964,CPT4
2213592,"End-stage renal disease (ESRD) related services for home dialysis per full month, for patients 12-19 years of age to include monitoring for the adequacy of nutrition, assessment of growth and development, and counseling of parents",90965,CPT4
2213593,"End-stage renal disease (ESRD) related services for home dialysis per full month, for patients 20 years of age and older",90966,CPT4
2213594,"End-stage renal disease (ESRD) related services for dialysis less than a full month of service, per day; for patients younger than 2 years of age",90967,CPT4
2213595,"End-stage renal disease (ESRD) related services for dialysis less than a full month of service, per day; for patients 2-11 years of age",90968,CPT4
2213596,"End-stage renal disease (ESRD) related services for dialysis less than a full month of service, per day; for patients 12-19 years of age",90969,CPT4
2213597,"End-stage renal disease (ESRD) related services for dialysis less than a full month of service, per day; for patients 20 years of age and older",90970,CPT4
2213598,"Dialysis training, patient, including helper where applicable, any mode, completed course",90989,CPT4
2213599,"Dialysis training, patient, including helper where applicable, any mode, course not completed, per training session",90993,CPT4
2213601,"Unlisted dialysis procedure, inpatient or outpatient",90999,CPT4
2313999,"Duplex scan of hemodialysis access (including arterial inflow, body of access and venous outflow)",93990,CPT4
2614998,"Blood tubing, arterial or venous, for hemodialysis, each",A4750,HCPCS
2615761,"Catheter, hemodialysis/peritoneal, long-term",C1750,HCPCS
